Date,Species Name,Transect,Location (m),#Plants,#Inflorescences,Flowers/Inf,#Flowers,Method,Notes on Plant Distribution,Notes on Visitation,Name,Picture,,
06/09/2015,Hirschfeldia incana,BSS a,35,2,100,3.5,350,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,36,3,150,3.3,500,estimate,,,Clayton Z,,,
06/09/2015,Acmispon glaber,BSS a,36,1,35,2.9,100,Direct,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,37,1,15,2.0,30,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,37,3,60,4.0,240,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,38,15,300,4.0,1200,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,38,3,28,2.0,56,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,39,9,200,4.0,800,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,39,3,35,2.0,70,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,40,2,30,2.0,60,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,40,10,220,4.0,8800,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,41,7,150,4.0,600,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,41,3,40,2.0,80,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,42,1,15,2.0,30,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,42,13,220,4.0,880,estimate,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,43,6,100,4.0,400,estimate,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,43,2,20,2.0,40,estimate,,,Clayton Z,,,
06/09/2015,Penstemon spectabilis,BSS a,44,2,9,3.0,12,Direct,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,44,1,30,4.0,120,Direct,,,Clayton Z,,,
06/09/2015,Penstemon spectabilis,BSS a,45,1,1,1.0,1,Direct,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,46,2,6,4.0,24,Direct,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,47,5,10,4.0,40,Direct,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,48,1,10,2.0,20,Direct,,,Clayton Z,,,
06/09/2015,Penstemon spectabilis,BSS a,48,1,3,1.0,3,Direct,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,49,5,70,2.0,140,Direct,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,49,3,40,4.0,80,Direct,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS a,50,2,18,2.0,36,Direct,,,Clayton Z,,,
06/09/2015,Cryptantha species,BSS a,50,2,20,4.0,80,Direct,,,Clayton Z,,,
06/09/2015,Hirschfeldia incana,BSS b,1,2,9,1.9,17,Direct,Solitary,,Saul G,,,
06/09/2015,Eriogonum gracile,BSS b,1,1,180,1.1,198,Estimate,"Others around, have not yet flowered",,Saul G,,,
06/09/2015,Eriastrum sapphirinum,BSS b,2,1,4,1.0,4,Direct,,,Saul G,ES060915a,,
06/09/2015,Eriogonum gracile,BSS b,2,3,227,1.1,250,Estimate,,,Saul G,EG060915a,EG060915b,EG060915c
06/09/2015,Eriastrum sapphirinum,BSS b,3,2,5,1.0,5,Direct,,,Saul G,ES060915b,,
06/09/2015,Eriogonum gracile,BSS b,3,1,48,1.1,53,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,10,1,16,2.7,43,Estimate,,,Saul G,HI060915,,
06/09/2015,Hirschfeldia incana,BSS b,11,2,7,2.1,15,Direct,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,12,5,46,2.7,124,Estimate,,Bee (w/ yellow pollen bags),Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,13,6,34,2.7,92,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,14,5,58,2.7,157,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,15,7,76,2.7,205,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,16,2,32,2.7,86,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,18,3,40,2.7,108,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,19,4,52,2.7,140,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,20,3,30,2.7,81,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,21,2,14,2.7,38,Estimate,,,Saul G,,,
06/09/2015,Centaurea melitensis,BSS b,22,1,4,1.0,4,Direct,,,Saul G,CM060915**,,
06/09/2015,Hirschfeldia incana,BSS b,22,4,10,2.7,27,Direct,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,23,3,7,1.9,13,Direct,,,Saul G,,,
06/09/2015,Cryptantha species,BSS b,24,1,19,1.6,30,Direct,,,Saul G,CRS060915,,
06/09/2015,Hirschfeldia incana,BSS b,24,6,74,2.7,200,Estimate,,,Saul G,,,
06/09/2015,Cryptantha species,BSS b,25,1,5,1.4,7,Direct,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,25,4,55,2.7,149,Direct,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,26,4,26,2.7,70,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,27,3,22,2.7,59,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,28,4,51,2.7,138,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,29,2,42,2.7,113,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,30,3,31,2.7,84,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,31,1,7,2.7,16,Direct,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,32,2,44,2.7,119,Estimate,,Bee w/ pollen bags,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,33,3,38,2.7,103,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,34,3,58,2.7,157,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,35,8,86,2.7,232,Estimate,,Bee w/ pollen bags,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,36,8,74,2.7,200,Estimate,,,Saul G,,,
06/09/2015,Marrubium vulgare,BSS b,36,1,123,4.4,541,Estimate,,,Saul G,MV060915a,MV060915b,
06/09/2015,Hirschfeldia incana,BSS b,37,4,47,2.7,127,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,38,4,96,2.7,259,Estimate,,Bumble Bee,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,40,5,102,2.7,275,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,41,4,94,2.7,254,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,42,8,80,2.7,216,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,43,7,55,2.7,149,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,44,8,50,2.7,135,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,45,4,45,2.7,122,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,46,5,36,2.7,97,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,47,8,44,2.7,119,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,48,7,57,2.7,154,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,49,12,68,2.7,184,Estimate,,,Saul G,,,
06/09/2015,Hirschfeldia incana,BSS b,50,12,108,2.7,292,Estimate,,,Saul G,,,
06/10/2015,Erodium cicutarum,BRS b,1,4,5,,6,Direct,,,Saul G,,,
06/10/2015,Erodium cicutarum,BRS b,2,3,8,,9,Direct,,,Saul G,,,
06/10/2015,Centaurea melitensis,BRS b,2,1,2,1.0,2,Direct,,,Saul G,CEM061015,,
06/10/2015,Acmispon glaber,BRS b,4,2,517,2.5,1293,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,5,4,336,2.5,840,Estimate,,Bee (No pollen bags),Saul G,,,
06/10/2015,Acmispon glaber,BRS b,6,1,94,2.5,235,Estimate,,,Saul G,,,
06/10/2015,Erodium cicutarum,BRS b,6,1,2,1.0,2,Direct,,,Saul G,EC061015*,,
06/10/2015,Acmispon glaber,BRS b,7,1,123,2.5,308,Estimate,,,Saul G,AG061015,,
06/10/2015,Acmispon glaber,BRS b,8,1,165,2.5,413,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,9,2,45,2.5,113,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,10,1,1,2.0,2,Direct,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,11,1,36,2.5,90,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,12,2,45,2.5,113,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,14,4,123,2.5,308,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,16,2,25,2.5,63,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,17,1,37,2.5,93,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,18,2,43,2.5,108,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,19,1,26,2.5,65,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,22,1,96,2.5,240,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,23,1,305,2.5,763,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,25,1,162,2.5,405,Estimate,,Bee,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,27,2,60,2.5,150,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,29,1,136,2.5,340,Estimate,,,Saul G,,,
06/10/2015,Eriogonum fasciculatum,BRS b,32,1,7,9.7,68,Direct,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,33,1,17,1.5,25,Direct,,,Saul G,,,
06/10/2015,Centaurea melitensis,BRS b,34,2,2,1.0,2,Direct,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,34,2,98,2.5,245,Estimate,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,35,4,66,2.5,165,Estimate,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,36,6,73,2.5,183,Estimate,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,37,5,69,2.5,173,Estimate,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,38,8,91,2.5,228,Estimate,,,Saul G,HI061015,,
06/10/2015,Mirabilis laevis,BRS b,39,1,6,1.0,6,Direct,,,Saul G,ML061015***,,
06/10/2015,Hirschfeldia incana,BRS b,39,2,4,1.8,7,Direct,,,Saul G,,,
06/10/2015,Mirabilis laevis,BRS b,40,1,10,1.0,10,Direct,Small shrub,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,41,1,1,3.0,3,Direct,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,42,1,25,2.5,63,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,43,1,31,2.5,78,Estimate,,,Saul G,,,
06/10/2015,Acmispon glaber,BRS b,45,1,11,1.4,15,Direct,,,Saul G,,,
06/10/2015,Lactuca serriola,BRS b,45,1,2,1.0,2,Direct,Solitary,,Saul G,LS061015a*,LS061015b,
06/10/2015,Acmispon glaber,BRS b,48,1,192,2.5,480,Estimate,,,Saul G,,,
06/10/2015,Hirschfeldia incana,BRS b,48,1,22,2.5,55,Estimate,,,Saul G,,,
06/10/2015,Eriogonum fasciculatum,BRS b,49,1,25,13.7,343,Estimate,,,Saul G,EF061015,,
06/10/2015,Hirschfeldia incana,BRS b,49,1,13,2.5,33,Estimate,,,Saul G,,,
06/10/2015,Calystegia macrostegia,BRS b,50,1,2,1.0,2,Direct,Vine.  Several others nearby in an area of several meters,,Saul G,CM061015a*,CM061015b**,
06/15/2015,Mirabilis laevis,USS a,9,1,1,1.0,1,Direct,,,Saul G,,,
06/15/2015,Eriastrum sapphirinum,USS a,26,20,84,1.3,111,Estimate,Clusters of plants (in patches throughout the area).,,Saul G,,,
06/15/2015,Eriastrum sapphirinum,USS a,29,1,2,1.0,2,Direct,,,Saul G,,,
06/15/2015,Eriastrum sapphirinum,USS a,35,12,52,1.4,71,Estimate,,,Saul G,ES061515a,,
06/15/2015,Eriastrum sapphirinum,USS a,36,28,76,1.4,110,Estimate,,,Saul G,ES061515b,,
06/15/2015,Eriastrum sapphirinum,USS a,44,4,13,1.5,19,Direct,,,Saul G,,,
06/15/2015,Eriastrum sapphirinum,USS a,46,10,14,1.1,16,Direct,,,Saul G,ES061515c,,
06/15/2015,Eriastrum sapphirinum,USS a,47,31,84,1.6,131,Estimate,,,Saul G,,,
06/15/2015,Eriastrum sapphirinum,USS a,48,3,12,1.3,15,Direct,,,Saul G,,,
06/15/2015,Erodium cicutarium,NNG a,19,1,1,1.0,1,Direct,No others around.,,Saul G,EC061515,,
06/15/2015,Camissonia species,NNG a,19,1,7,1.0,7,Direct,Solitary,,Saul G,CAS061515a,CAS061515b,
06/15/2015,Sambuccus nigra,NNG a,"23, off transect",1,1677,22.1,37062,Estimate,"Tree, center about 4 meters East of transect.",,Saul G,,,
06/15/2015,Croton setigerus,NNG a,32,1,8,1.0,8,Direct,A few spread out in the surrounding area,,Saul G,,,
06/15/2015,Croton setigerus,NNG a,33,1,3,1.3,4,Direct,,,Saul G,,,
06/15/2015,Croton setigerus,NNG a,41,1,1,1.0,1,Direct,,,Saul G,,,
06/15/2015,Croton setigerus,NNG a,50,1,12,1.0,12,Direct,,,Saul G,CS061515a**,CS061515b,CS061515c*
06/15/2015,Mirabilis laevis,USS b,4,1,56,1.0,56,estimate,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,1,2,6,1.0,6,Direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,2,3,15,1.0,15,Direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,3,1,2,1.0,2,Direct,,,Tessa,,,
06/15/2015,Hirshfeldia incana,NNG b,4,2,46,8.5,391,Estimate,,,Tessa,,,
06/15/2015,Eriogonum fasciculatum,NNG b,4,1,875,19.2,16800,Estimate,,,Tessa,,,
06/15/2015,Eriogonum fasciculatum,NNG b,6,1,240,15.7,3768,Estimate,,,Tessa,,,
06/15/2015,Eriogonum fasciculatum,NNG b,10,1,500,15.5,7750,Estimate,,,Tessa,,,
06/15/2015,Eriogonum gracile,NNG b,10,1,35,2.9,100,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,12,2,4,1.0,4,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,13,1,6,1.0,6,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,14,1,10,1.0,10,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,17,1,2,1.0,2,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,18,1,2,1.0,2,direct,,,Tessa,,,
06/15/2015,Erodium botrys,NNG b,18,1,1,1.0,1,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,20,1,1,1.0,1,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,22,1,5,1.2,6,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,23,1,1,1.0,1,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,25,1,3,1.0,3,direct,,,Tessa,,,
06/15/2015,Erodium cicutarium,NNG b,35,1,2,1.0,2,direct,,,Tessa,,,
06/15/2015,Hirschfeldia incana,NNG b,40,1,5,5.2,26,direct,,,Tessa,,,
06/16/2015,Marrubium vulgare,BSS a,6,1,188,3.9,733,Estimate,"Others in the area, several meters apart.",2 Bees (no pollen bags),Saul G,MV061615,,
06/16/2015,Hirschfeldia incana,BSS a,7,1,8,1.6,13,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,10,2,16,2.0,32,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,11,1,1,3.0,3,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,12,1,9,1.4,13,Direct,,,Saul G,,,
06/16/2015,Marrubium vulgare,BSS a,13,1,136,3.9,530,Estimate,"Others in the area, several meters apart.",,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,18,1,12,1.8,21,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,19,1,19,1.8,35,Direct,,,Saul G,,,
06/16/2015,Solanum umbelliferum,BSS a,19,1,2,1.0,2,Direct,No others around w/ flowers.,,Saul G,SU061615**,,
06/16/2015,Hirschfeldia incana,BSS a,22,1,12,1.3,15,Direct,,,Saul G,,,
06/16/2015,Solanum umbelliferum,BSS a,22,1,1,2.0,2,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,23,8,68,2.1,143,Estimate,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,23,2,32,1.9,57,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,24,3,26,2.1,55,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,25,1,6,2.0,12,Direct,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,26,1,55,1.9,105,Estimate,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,27,1,12,2.2,26,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,27,1,32,1.6,51,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,28,8,82,2.1,172,Estimate,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,28,1,51,2.6,135,Estimate,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,29,1,20,2.0,40,Direct,,,Saul G,AG061615,,
06/16/2015,Hirschfeldia incana,BSS a,29,13,99,2.1,208,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,30,8,105,2.1,221,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,31,7,84,2.1,176,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,32,2,17,3.1,53,Direct,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,33,1,11,2.6,29,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,33,3,32,2.1,67,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,34,1,2,1.5,3,Direct,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,35,1,4,3.0,12,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,35,2,10,1.2,12,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,36,4,40,2.1,84,Estimate,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,36,1,10,2.4,24,Direct,,,Saul G,,,
06/16/2015,Acmispon glaber,BSS a,37,1,4,2.3,9,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,38,4,43,2.1,90,Estimate,,Bee,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,39,5,56,2.1,118,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,40,4,80,2.1,168,Estimate,,Bee,Saul G,,,
06/16/2015,Penstemon spectabilis,BSS a,41,1,3,1.0,3,Direct,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,41,7,70,2.1,147,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,42,5,26,2.1,55,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,43,3,19,2.1,40,Estimate,,,Saul G,,,
06/16/2015,Penstemon spectabilis,BSS a,44,1,2,1.0,2,Direct,,,Saul G,,,
06/16/2015,Penstemon spectabilis,BSS a,45,1,3,1.3,4,Direct,Part of large shrub,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,47,4,24,2.1,50,Estimate,,,Saul G,,,
06/16/2015,Penstemon spectabilis,BSS a,47,1,5,1.4,7,Direct,,,Saul G,PS061615,,
06/16/2015,Hirschfeldia incana,BSS a,48,6,111,2.1,233,Estimate,,Bee (w/ pollen bags),Saul G,HI061615,,
06/16/2015,Hirschfeldia incana,BSS a,49,3,25,2.1,53,Estimate,,,Saul G,,,
06/16/2015,Hirschfeldia incana,BSS a,50,4,69,2.1,145,Estimate,,,Saul G,,,
06/16/2015,Eriogonum gracile,BSS b,1,1,357,2.0,714,estimate,,,Tessa,,,
06/16/2015,Eriogonum gracile,BSS b,2,1,11,1.6,18,estimate,,,Tessa,,,
06/16/2015,Eriastrum sapphirinum,BSS b,3,3,15,1.5,23,estimate,,,Tessa,,,
06/16/2015,Eriogonum gracile,BSS b,7,1,70,2.4,168,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,10,2,31,3.1,96,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,11,4,15,2.0,30,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,12,8,60,2.4,144,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,13,14,146,2.8,409,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,14,8,70,2.9,203,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,15,5,64,2.7,173,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,18,4,90,2.0,180,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,19,4,45,2.5,112,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,20,2,45,2.1,95,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,21,3,22,6.4,140,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,22,7,45,2.3,104,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,40,6,64,2.4,154,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,24,4,50,2.2,110,estimate,,,Tessa,,,
06/16/2015,Hirschfeldia incana,BSS b,35,8,100,2.0,200,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,37,1,38,2.0,76,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,38,7,88,2.0,196,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,39,7,74,2.0,148,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,40,10,38,2.0,76,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,41,4,16,2.0,32,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,42,5,25,2.0,50,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,43,4,26,2.0,52,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,44,3,18,2.0,36,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,45,2,12,2.0,24,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,46,2,8,2.0,16,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,47,4,15,2.0,30,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,48,4,14,2.0,28,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,49,4,31,2.0,62,estimate,,,Clayton Z,,,
06/16/2015,Hirschfeldia incana,BSS b,50,3,15,2.0,30,estimate,,,Clayton Z,,,
06/17/2015,Erodium cicutarium,BRS a,13,1,4,1.0,4,Direct,,,Saul G,EC061715,,
06/17/2015,Acmispon glaber,BRS a,15,1,57,1.9,108,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,18,1,10,2.5,25,Direct,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,20,2,13,2.0,26,Direct,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,21,4,43,2.3,99,Estimate,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,21,1,8,1.9,15,Estimate,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,22,1,9,1.9,17,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,22,1,40,2.3,92,Estimate,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,23,2,192,1.9,365,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,23,1,6,2.3,14,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,25,2,82,2.3,189,Estimate,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,26,1,138,1.9,262,Estimate,,,Saul G,AG061715,,
06/17/2015,Hirschfeldia incana,BRS a,26,1,38,2.3,87,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,27,1,5,4.0,20,Direct,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,29,4,312,2.3,718,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,30,3,301,2.3,692,Estimate,,Bee,Saul G,HI061715*,,
06/17/2015,Hirschfeldia incana,BRS a,31,4,295,2.3,679,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,32,3,42,2.3,97,Estimate,,Bee,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,33,2,57,2.3,131,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,34,1,12,1.3,16,Direct,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,35,1,4,2.3,9,Direct,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,35,1,2,2.0,4,Direct,,,Saul G,,,
06/17/2015,Acmispon glaber,BRS a,36,3,488,1.9,927,Estimate,,,Saul G,,,
06/17/2015,Solanum umbelliferum,BRS a,39,3,10,1.0,10,Direct,,,Saul G,,,
06/17/2015,Solanum umbelliferum,BRS a,40,2,21,1.0,21,Direct,,,Saul G,SU061715a,SU061715b,
06/17/2015,Solanum umbelliferum,BRS a,41,1,4,1.0,4,Direct,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,47,2,58,2.3,133,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,48,3,80,2.3,184,Estimate,,,Saul G,,,
06/17/2015,Hirschfeldia incana,BRS a,49,5,112,2.3,258,Estimate,,,Saul G,,,
06/17/2015,Salvia apiana,BRS a,50,1,250,1.3,325,Estimate,,Bee (w/ pollen bags),Saul G,SA061715*,,
06/17/2015,Hirschfeldia incana,BRS a,50,2,44,2.3,101,Estimate,,,Saul G,,,
06/17/2015,Erodium cicutarium,BRS b,1,5,13,1.6,21,direct,,,Tessa,,,
06/17/2015,Erodium cicutarium,BRS b,2,3,18,1.5,27,direct,,,Tessa,,,
06/17/2015,Erodium cicutarium,BRS b,3,1,7,1.6,11,direct,,,Tessa,,,
06/17/2015,Acmispon glaber,BRS b,4,3,310,3.1,961,estimate,,,Tessa,,,
06/17/2015,Acmispon glaber,BRS b,5,2,120,3.3,396,estimate,,,Tessa,,,
06/17/2015,Acmispon glaber,BRS b,6,2,90,2.7,243,estimate,,,Tessa,,,
